destination_different_server_rate,destination_server_reset_error_rate,different_server_rate,destination_host_count,reset_error_rate,destination_host_server_count,same_server_rate,server_syn_error_rate,destination_same_source_port_rate,destination_same_server_rate,fragment_errors,destination_reset_error_rate,destination_server_different_host_rate,server_different_host_rate,destination_server_syn_error_rate,server_request_count,connection_count,service_type_IRC,service_type_Z39_50,service_type_bgp,service_type_courier,service_type_ctf,service_type_daytime,service_type_discard,service_type_domain,service_type_eco_i,service_type_ecr_i,service_type_efs,service_type_exec,service_type_ftp_data,service_type_gopher,service_type_http_443,service_type_imap4,service_type_iso_tsap,service_type_klogin,service_type_ldap,service_type_link,service_type_login,service_type_mtp,service_type_name,service_type_netbios_ssn,service_type_netstat,service_type_nnsp,service_type_nntp,service_type_other,service_type_private,service_type_smtp,service_type_ssh,service_type_sunrpc,service_type_supdup,service_type_systat,service_type_telnet,service_type_urp_i,service_type_uucp,service_type_uucp_path,service_type_vmnet,connection_status_RSTO,connection_status_RSTR,connection_status_S0,connection_status_S1,protocol_udp,class
0.0,0.0,0.0,45,0.0,255,1.0,0.0,0.02,1.0,0,0.0,0.05,0.0,0.0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.02,0.0,0.0,178,0.0,166,1.0,0.0,0.01,0.59,0,0.0,0.01,1.0,0.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.0,0.0,0.0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.01,0.0,50,0.05,255,1.0,0.0,0.02,1.0,0,0.02,0.01,0.12,0.0,32,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.02,0.0,0.0,169,0.0,84,1.0,0.0,0.5,0.5,0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,12,0.0,255,1.0,0.0,0.08,1.0,0,0.0,0.02,0.25,0.0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,64,0.0,255,1.0,0.0,0.02,1.0,0,0.0,0.02,0.08,0.0,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,128,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.03,0.27,0.0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,12,0.0,255,1.0,0.0,0.08,1.0,0,0.0,0.01,0.0,0.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,17,0.0,255,1.0,0.0,0.06,1.0,0,0.0,0.01,0.09,0.0,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,1.0,0.0,2,1.0,40,1.0,0.0,0.5,1.0,0,1.0,0.38,1.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.0,208,0.0,138,1.0,0.0,0.64,0.64,0,0.0,0.01,0.0,0.0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.94,0.0,0.0,77,0.0,1,1.0,0.0,0.01,0.01,0,0.9,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,71,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.02,0.0,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,40,0.0,255,1.0,0.0,0.03,1.0,0,0.0,0.03,0.22,0.0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.0,255,0.0,247,1.0,0.0,0.0,0.97,0,0.0,0.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.05,0.0,0.0,126,0.0,1,1.0,1.0,0.01,0.01,0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,normal
0.01,0.0,0.0,255,0.0,166,1.0,0.0,0.0,0.65,0,0.0,0.0,0.0,0.0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.06,0.0,0.0,122,0.0,125,1.0,0.0,0.01,0.57,0,0.0,0.02,1.0,0.01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.29,0.0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.0,255,0.0,252,1.0,0.0,0.0,0.99,0,0.0,0.0,0.0,0.0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.01,0.0,0.0,255,0.0,246,1.0,0.0,0.0,0.96,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.0,0.0,83,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.02,0.0,0.0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.02,0.0,216,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.02,0.5,0.0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.06,0.01,36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,36,0.0,255,1.0,0.0,0.03,1.0,0,0.0,0.01,0.0,0.0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.14,0.0,0.0,21,0.0,49,1.0,0.0,0.57,0.57,0,0.0,0.04,0.0,0.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.02,0.0,0.0,255,0.0,242,1.0,0.0,0.0,0.95,0,0.0,0.0,0.29,0.0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,90,0.0,231,1.0,0.0,0.01,1.0,0,0.0,0.02,0.08,0.0,36,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,135,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.03,0.05,0.0,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.0,255,0.0,254,1.0,0.0,0.0,1.0,0,0.0,0.0,0.01,0.0,160,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.01,0.0,0.0,255,0.0,254,1.0,0.0,0.0,1.0,0,0.0,0.0,0.01,0.0,155,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.23,0.0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,2,0.0,91,1.0,0.0,1.0,1.0,0,0.0,0.02,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.04,0.0,46,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.03,0.5,0.0,227,1.0,2,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,normal
0.02,0.0,0.0,255,0.0,90,1.0,0.0,0.35,0.35,0,0.03,0.0,0.5,0.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,1.0,0.0,164,1.0,136,1.0,0.0,0.01,0.83,0,0.83,0.0,1.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,9,0.0,255,1.0,0.0,0.11,1.0,0,0.0,0.05,0.17,0.0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.31,0.0,0.0,13,0.0,1,1.0,0.0,0.08,0.08,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,normal
0.0,0.01,0.0,32,0.0,255,1.0,0.0,0.03,1.0,0,0.0,0.04,0.43,0.01,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.05,0.04,0.0,97,0.0,25,1.0,0.0,0.01,0.26,0,0.01,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.0,255,0.0,254,1.0,0.0,0.0,1.0,0,0.0,0.0,0.01,0.0,150,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.01,0.0,0.0,255,0.0,237,1.0,0.0,0.0,0.93,0,0.0,0.0,0.01,0.0,157,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.0,0.0,40,0.0,255,1.0,0.0,0.03,1.0,0,0.0,0.04,0.0,0.0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.22,0.0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.21,0.0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.22,0.0,1.0,0,0.0,0.0,0.0,0.0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.0,255,0.0,246,1.0,0.0,0.0,0.96,0,0.0,0.0,0.29,0.0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,158,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.01,0.0,0.0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.0,255,0.0,254,1.0,0.0,0.01,1.0,0,0.0,0.0,0.5,0.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.03,0.0,0.0,78,0.0,240,1.0,0.0,0.01,0.94,0,0.0,0.02,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,108,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.02,0.0,0.0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.0,255,0.0,237,1.0,0.0,0.0,0.93,0,0.0,0.0,0.67,0.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.03,0.0,0.0,255,0.0,152,1.0,0.0,0.0,0.6,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.02,0.05,0.0,255,0.0,242,1.0,0.0,0.0,0.95,0,0.04,0.0,0.0,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.0,0.0,0.0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,106,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.02,0.0,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.0,142,0.0,246,1.0,0.0,0.01,0.97,0,0.0,0.01,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,57,0.0,255,1.0,0.0,0.02,1.0,0,0.0,0.01,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,7,0.0,255,1.0,0.5,0.29,1.0,0,0.0,0.01,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,normal
0.01,0.0,0.0,255,0.0,253,1.0,0.0,0.0,0.99,0,0.0,0.0,0.01,0.0,156,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.0,0.0,67,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.05,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,14,0.0,255,1.0,0.0,0.07,1.0,0,0.0,0.04,0.33,0.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.5,255,0.0,234,0.25,0.0,0.0,0.92,0,0.0,0.0,0.0,0.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.0,0.0,85,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.03,0.15,0.0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.0,255,0.0,219,1.0,0.0,0.0,0.86,0,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.03,0.0,0.0,203,0.0,146,1.0,0.0,0.0,0.52,0,0.0,0.01,1.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,3,0.0,255,1.0,0.0,0.33,1.0,0,0.0,0.06,0.5,0.0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.03,0.0,0.0,255,0.0,98,1.0,0.0,0.0,0.38,0,0.0,0.0,1.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.06,0.0,0.0,31,0.0,197,1.0,0.0,0.03,0.87,0,0.0,0.01,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.07,0.0,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,10,0.0,255,1.0,0.0,0.1,1.0,0,0.0,0.02,0.2,0.0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,149,0.0,149,1.0,0.17,0.01,1.0,0,0.0,0.0,0.5,0.01,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.01,0.0,251,0.0,255,1.0,0.0,0.0,1.0,0,0.01,0.01,0.0,0.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,255,0.0,255,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.01,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,44,0.0,255,1.0,0.0,0.02,1.0,0,0.0,0.04,0.0,0.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,6,0.0,255,1.0,0.0,0.17,1.0,0,0.0,0.01,0.0,0.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.03,0.0,0.0,238,0.0,21,1.0,0.0,0.09,0.09,0,0.0,0.0,1.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
0.0,0.0,0.0,4,0.0,255,1.0,0.0,0.25,1.0,0,0.0,0.02,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,1.0,0.0,61,1.0,210,1.0,0.0,0.02,1.0,0,1.0,0.1,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.0,0.0,176,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.03,0.5,0.0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.0,0.02,0.0,152,0.0,255,1.0,0.0,0.01,1.0,0,0.0,0.04,0.13,0.01,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,normal
0.01,0.0,0.0,255,0.0,253,1.0,0.0,0.0,0.99,0,0.0,0.0,0.01,0.0,308,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal
